User ID,Agency,Year,Credit Score
5014,Equifax,2024,374
5015,Experian,2021,328
5016,Yellow Banana,2021,714
5017,TransUnion,2023,452
5018,Equifax,2021,534
5019,Yellow Banana,2020,638
5020,Equifax,2024,485
5021,Yellow Banana,2021,809
5022,Experian,2024,534
5023,TransUnion,2024,781
5024,Yellow Banana,2022,793
5025,Experian,2023,778
5026,Equifax,2024,381
5027,TransUnion,2024,819
5028,Yellow Banana,2024,786
5029,Experian,2022,831
5030,Experian,2020,547
5031,TransUnion,2024,361
5032,Experian,2020,466
5033,TransUnion,2021,580
5034,Experian,2020,834
5035,Experian,2021,566
5036,Experian,2024,440
5037,Experian,2021,555
5038,Yellow Banana,2023,414
5039,Yellow Banana,2021,804
5040,Yellow Banana,2024,549
5041,Experian,2024,354
5042,Equifax,2021,798
5043,Yellow Banana,2020,481
5044,TransUnion,2020,404
5045,Experian,2024,404
5046,Experian,2022,498
5047,TransUnion,2024,448
5048,Yellow Banana,2023,732
5049,Equifax,2021,494
5050,TransUnion,2023,495
5051,Experian,2021,811
5052,Yellow Banana,2021,334
5053,TransUnion,2022,410
5054,Experian,2021,752
5055,Equifax,2020,441
5056,Experian,2020,667
5057,TransUnion,2020,404
5058,Yellow Banana,2020,313
5059,Experian,2020,723
5060,Equifax,2021,379
5061,Equifax,2020,346
5062,Equifax,2020,555
5063,TransUnion,2023,529
5064,Experian,2021,436
5065,Yellow Banana,2023,413
5066,Equifax,2024,674
5067,Equifax,2023,634
5068,TransUnion,2022,735
5069,Experian,2024,542
5070,Yellow Banana,2021,671
5071,Yellow Banana,2021,840
5072,Experian,2021,388
5073,Equifax,2021,618
5074,Equifax,2020,787
5075,TransUnion,2021,404
5076,Equifax,2020,604
5077,Equifax,2021,539
5078,Experian,2023,798
5079,Yellow Banana,2022,618
5080,Experian,2020,737
5081,Yellow Banana,2024,721
5082,TransUnion,2020,765
5083,TransUnion,2020,768
5084,Yellow Banana,2024,562
5085,Equifax,2024,694
5086,Equifax,2020,680
5087,Experian,2022,411
5088,Equifax,2024,600
5089,TransUnion,2021,765
5090,Yellow Banana,2020,547
5091,Equifax,2023,826
5092,Yellow Banana,2021,599
5093,Yellow Banana,2021,732
5094,Yellow Banana,2022,340
5095,Experian,2022,474
5096,Yellow Banana,2020,320
5097,Experian,2020,313
5098,Yellow Banana,2023,464
5099,TransUnion,2021,530
5100,Yellow Banana,2023,335
5101,TransUnion,2020,393
5102,Equifax,2020,398
5103,Experian,2022,724
5104,Experian,2021,649
5105,Yellow Banana,2020,709
5106,Yellow Banana,2022,382
5107,Yellow Banana,2023,637
5108,TransUnion,2023,344
5109,Experian,2022,380
5110,TransUnion,2020,396
5111,TransUnion,2024,387
5112,Equifax,2020,809
5113,Equifax,2024,742
5114,Equifax,2023,605
5115,Equifax,2024,394
5116,Experian,2023,376
5117,Yellow Banana,2022,396
5118,TransUnion,2021,710
5119,Experian,2020,625
5120,Experian,2020,384
5121,Equifax,2023,510
5122,TransUnion,2020,443
5123,Yellow Banana,2022,490
5124,Yellow Banana,2020,377
5125,Equifax,2022,662
5126,Yellow Banana,2024,421
5127,Yellow Banana,2023,354
5128,TransUnion,2020,734
5129,TransUnion,2023,648
5130,Equifax,2024,575
5131,Yellow Banana,2024,329
5132,TransUnion,2021,662
5133,TransUnion,2022,632
5134,Experian,2024,635
5135,Experian,2020,444
5136,Yellow Banana,2023,484
5137,TransUnion,2022,824
5138,TransUnion,2020,830
5139,Yellow Banana,2024,684
5140,Equifax,2021,378
5141,Experian,2023,378
5142,Equifax,2023,774
5143,Yellow Banana,2024,648
5144,TransUnion,2023,731
5145,TransUnion,2021,765
5146,Experian,2023,850
5147,Yellow Banana,2020,729
5148,TransUnion,2021,417
5149,Yellow Banana,2021,726
5150,Yellow Banana,2023,808
5151,Equifax,2020,407
5152,Equifax,2022,568
5153,TransUnion,2024,324
5154,Equifax,2021,330
5155,TransUnion,2021,412
5156,Yellow Banana,2021,369
5157,Experian,2023,378
5158,TransUnion,2024,563
5159,TransUnion,2022,651
5160,Equifax,2022,710
5161,TransUnion,2023,778
5162,TransUnion,2020,620
5163,TransUnion,2024,680
5164,Yellow Banana,2021,542
5165,Yellow Banana,2022,306
5166,TransUnion,2022,850
5167,Experian,2024,729
5168,TransUnion,2023,324
5169,Yellow Banana,2024,841
5170,TransUnion,2022,311
5171,Equifax,2023,591
5172,Equifax,2021,742
5173,TransUnion,2022,459
5174,Yellow Banana,2024,676
5175,Equifax,2024,312
5176,Yellow Banana,2023,356
5177,TransUnion,2023,441
5178,TransUnion,2023,626
5179,Equifax,2021,416
5180,Yellow Banana,2021,502
5181,Equifax,2023,492
5182,TransUnion,2024,493
5183,Experian,2020,679
5184,Experian,2021,493
5185,Equifax,2023,613
5186,TransUnion,2024,751
5187,TransUnion,2020,603
5188,Equifax,2024,390
5189,TransUnion,2024,820
5190,Yellow Banana,2024,419
5191,TransUnion,2023,803
5192,Equifax,2024,422
5193,TransUnion,2021,598
5194,Experian,2022,843
5195,Yellow Banana,2024,641
5196,Experian,2021,302
5197,Equifax,2021,720
5198,Equifax,2020,830
5199,Experian,2024,427
5200,Experian,2024,632
5201,Experian,2023,781
5202,Experian,2024,475
5203,Equifax,2023,548
5204,Yellow Banana,2022,506
5205,Experian,2020,836
5206,Equifax,2024,666
5207,Equifax,2020,503
5208,Experian,2022,684
5209,Yellow Banana,2024,482
5210,TransUnion,2020,774
5211,TransUnion,2022,850
5212,Yellow Banana,2020,362
5213,Equifax,2020,812
5214,Experian,2020,558
5215,TransUnion,2023,656
5216,TransUnion,2022,603
5217,Experian,2020,525
5218,Experian,2023,326
5219,TransUnion,2020,785
5220,Yellow Banana,2020,559
5221,Equifax,2020,345
5222,Experian,2024,538
5223,Yellow Banana,2022,498
5224,Equifax,2022,629
5225,Experian,2021,544
5226,Experian,2020,578
5227,Equifax,2020,533
5228,Equifax,2023,773
5229,Experian,2023,504
5230,Yellow Banana,2024,722
5231,TransUnion,2024,815
5232,Equifax,2020,688
5233,Equifax,2021,534
5234,TransUnion,2020,674
5235,TransUnion,2020,697
5236,Equifax,2023,316
5237,Yellow Banana,2023,746
5238,Experian,2023,818
5239,Yellow Banana,2020,715
5240,Experian,2022,423
5241,Experian,2020,578
5242,Experian,2023,318
5243,Yellow Banana,2021,311
5244,TransUnion,2024,550
5245,Yellow Banana,2023,738
5246,Equifax,2024,723
5247,Equifax,2022,519
5248,Equifax,2023,479
5249,Equifax,2023,436
5250,Yellow Banana,2021,791
5251,Equifax,2024,463
5252,Experian,2020,417
5253,Yellow Banana,2021,305
5254,Equifax,2021,797
5255,Equifax,2022,516
5256,Yellow Banana,2024,793
5257,Experian,2023,462
5258,Yellow Banana,2023,336
5259,Equifax,2024,709
5260,Equifax,2022,697
5261,Experian,2022,562
5262,Yellow Banana,2021,791
5263,TransUnion,2022,667
5264,TransUnion,2021,350
5265,Yellow Banana,2023,677
5266,TransUnion,2021,642
5267,Equifax,2024,569
5268,Experian,2021,419
5269,Experian,2021,511
5270,Experian,2022,747
5271,Yellow Banana,2020,517
5272,Experian,2020,589
5273,Equifax,2021,642
5274,TransUnion,2022,559
5275,Equifax,2020,584
5276,Experian,2023,434
5277,Equifax,2022,792
5278,Yellow Banana,2021,570
5279,Equifax,2022,497
5280,Yellow Banana,2022,615
5281,Yellow Banana,2024,334
5282,Experian,2024,632
5283,Experian,2021,828
5284,Experian,2021,700
5285,TransUnion,2021,832
5286,TransUnion,2024,728
5287,Equifax,2022,716
5288,Yellow Banana,2023,415
5289,Equifax,2021,587
5290,TransUnion,2020,803
5291,Yellow Banana,2024,666
5292,Experian,2022,808
5293,Experian,2023,594
5294,Equifax,2020,847
5295,Equifax,2021,761
5296,Equifax,2021,414
5297,Experian,2022,753
5298,Experian,2023,772
5299,Yellow Banana,2023,339
5300,Equifax,2024,841
5301,Equifax,2024,748
5302,TransUnion,2023,737
5303,TransUnion,2024,762
5304,Equifax,2023,563
5305,Yellow Banana,2022,641
5306,TransUnion,2024,742
5307,Experian,2020,333
5308,TransUnion,2020,755
5309,TransUnion,2024,738
5310,TransUnion,2020,714
5311,Yellow Banana,2023,337
5312,Equifax,2022,624
5313,TransUnion,2023,834
5314,Experian,2021,670
5315,Yellow Banana,2023,760
5316,Yellow Banana,2023,742
5317,Experian,2021,809
5318,Experian,2022,680
5319,TransUnion,2022,622
5320,TransUnion,2023,509
5321,TransUnion,2023,833
5322,Yellow Banana,2024,413
5323,TransUnion,2023,715
5324,Yellow Banana,2020,537
5325,Equifax,2021,373
5326,Equifax,2022,461
5327,Yellow Banana,2024,648
5328,Yellow Banana,2022,498
5329,Equifax,2021,329
5330,TransUnion,2021,522
5331,TransUnion,2022,414
5332,TransUnion,2020,649
5333,Equifax,2023,362
5334,TransUnion,2024,320
5335,Experian,2023,408
5336,Equifax,2021,653
5337,Equifax,2021,679
5338,TransUnion,2022,327
5339,TransUnion,2024,691
5340,Equifax,2024,568
5341,Experian,2024,444
5342,TransUnion,2024,581
5343,Equifax,2024,412
5344,Yellow Banana,2020,417
5345,TransUnion,2021,343
5346,TransUnion,2022,758
5347,Experian,2023,676
5348,Experian,2022,394
5349,Equifax,2022,434
5350,Equifax,2020,488
5351,Equifax,2024,708
5352,Yellow Banana,2021,561
5353,Experian,2020,525
5354,Yellow Banana,2024,795
5355,Yellow Banana,2020,465
5356,Equifax,2020,408
5357,Yellow Banana,2021,629
5358,Yellow Banana,2024,662
5359,Experian,2024,574
5360,Experian,2021,563
5361,TransUnion,2024,550
5362,Yellow Banana,2021,788
5363,Yellow Banana,2021,551
5364,TransUnion,2022,513
5365,TransUnion,2024,377
5366,Yellow Banana,2020,360
5367,Equifax,2023,589
5368,Yellow Banana,2022,578
5369,Yellow Banana,2024,835
5370,Experian,2024,825
5371,Equifax,2022,838
5372,Equifax,2021,559
5373,TransUnion,2024,569
5374,Experian,2023,469
5375,Equifax,2022,796
5376,Equifax,2024,758
5377,Equifax,2020,632
5378,Yellow Banana,2024,803
5379,Equifax,2022,792
5380,Equifax,2023,546
5381,Experian,2024,562
5382,TransUnion,2020,578
5383,Experian,2023,799
5384,Equifax,2021,487
5385,Yellow Banana,2023,651
5386,Experian,2022,548
5387,Experian,2021,424
5388,Experian,2020,748
5389,Equifax,2023,471
5390,Experian,2021,470
5391,TransUnion,2020,546
5392,TransUnion,2024,594
5393,Equifax,2020,413
5394,TransUnion,2023,737
5395,TransUnion,2024,526
5396,Experian,2021,501
5397,Yellow Banana,2020,340
5398,Equifax,2022,456
5399,Yellow Banana,2021,606
5400,Equifax,2021,768
5401,TransUnion,2024,391
5402,Yellow Banana,2020,599
5403,Yellow Banana,2020,388
5404,Yellow Banana,2022,508
5405,Experian,2024,380
5406,Equifax,2020,662
5407,Experian,2024,467
5408,Equifax,2023,839
5409,Yellow Banana,2024,412
5410,TransUnion,2023,417
5411,Equifax,2022,623
5412,Equifax,2022,501
5413,Experian,2022,387
5414,Yellow Banana,2021,820
5415,Experian,2022,531
5416,Yellow Banana,2024,484
5417,TransUnion,2020,336
5418,Yellow Banana,2022,371
5419,Equifax,2021,671
5420,Experian,2023,811
5421,Experian,2023,650
5422,Experian,2024,388
5423,Experian,2023,827
5424,TransUnion,2022,319
5425,Yellow Banana,2023,354
5426,Yellow Banana,2021,849
5427,TransUnion,2024,479
5428,TransUnion,2020,463
5429,Experian,2023,581
5430,Experian,2024,565
5431,TransUnion,2020,522
5432,Experian,2020,796
5433,Equifax,2022,343
5434,Yellow Banana,2024,386
5435,Experian,2024,309
5436,TransUnion,2021,797
5437,Equifax,2023,829
5438,Yellow Banana,2023,692
5439,Equifax,2022,693
5440,Experian,2020,465
5441,Experian,2021,361
5442,TransUnion,2023,809
5443,Equifax,2023,349
5444,Yellow Banana,2022,344
5445,Experian,2023,445
5446,Experian,2023,440
5447,TransUnion,2022,649
5448,Equifax,2023,470
5449,Experian,2021,844
5450,Yellow Banana,2024,817
5451,Yellow Banana,2020,374
5452,TransUnion,2023,802
5453,Equifax,2023,390
5454,Yellow Banana,2024,629
5455,Equifax,2020,434
5456,Yellow Banana,2022,410
5457,Yellow Banana,2021,844
5458,Yellow Banana,2021,466
5459,Equifax,2020,649
5460,Experian,2024,498
5461,Experian,2021,379
5462,Experian,2021,506
5463,Experian,2023,588
5464,TransUnion,2024,393
5465,TransUnion,2022,561
5466,Equifax,2020,579
5467,Yellow Banana,2020,391
5468,Yellow Banana,2022,813
5469,Equifax,2024,602
5470,TransUnion,2023,613
5471,TransUnion,2021,839
5472,Experian,2020,576
5473,Experian,2024,693
5474,TransUnion,2022,382
5475,Yellow Banana,2021,661
5476,TransUnion,2021,662
5477,Experian,2022,802
5478,Equifax,2023,633
5479,TransUnion,2024,408
5480,Equifax,2022,476
5481,Experian,2022,721
5482,Equifax,2023,785
5483,Experian,2023,532
5484,Equifax,2024,448
5485,Yellow Banana,2023,517
5486,Equifax,2024,321
5487,Yellow Banana,2023,392
5488,Equifax,2022,839
5489,Experian,2021,479
5490,Yellow Banana,2024,602
5491,TransUnion,2024,563
5492,Yellow Banana,2022,826
5493,Equifax,2022,684
5494,TransUnion,2020,452
5495,Experian,2023,754
5496,Experian,2020,382
5497,TransUnion,2021,794
5498,TransUnion,2023,830
5499,TransUnion,2021,490
5500,Experian,2021,441
5501,TransUnion,2020,792
5502,Yellow Banana,2022,375
5503,Yellow Banana,2020,436
5504,Yellow Banana,2021,314
5505,Equifax,2023,732
5506,Yellow Banana,2021,716
5507,Equifax,2021,503
5508,Experian,2022,413
5509,Experian,2023,541
5510,Yellow Banana,2021,592
5511,Equifax,2023,352
5512,Yellow Banana,2024,725
5513,Experian,2023,810
5514,Experian,2021,311
5515,Yellow Banana,2020,510
5516,Experian,2024,605
5517,Experian,2020,835
5518,TransUnion,2024,714
5519,TransUnion,2021,674
5520,Yellow Banana,2024,716
5521,Experian,2021,641
5522,Equifax,2022,662
5523,TransUnion,2024,490
5524,TransUnion,2022,799
5525,Equifax,2024,362
5526,TransUnion,2024,421
5527,Experian,2023,644
5528,Equifax,2021,616
5529,TransUnion,2020,403
5530,Experian,2024,376
5531,TransUnion,2021,747
5532,Experian,2023,366
5533,TransUnion,2021,548
5534,Equifax,2020,393
5535,TransUnion,2021,323
5536,TransUnion,2024,616
5537,Yellow Banana,2024,575
5538,Yellow Banana,2023,829
5539,TransUnion,2022,711
5540,Experian,2020,820
5541,TransUnion,2023,794
5542,Equifax,2020,587
5543,Experian,2020,381
5544,Equifax,2021,505
5545,TransUnion,2020,621
5546,Experian,2022,431
5547,Experian,2023,658
5548,Experian,2024,718
5549,Yellow Banana,2022,574
5550,Yellow Banana,2021,375
5551,TransUnion,2020,744
5552,Equifax,2020,697
5553,Equifax,2022,761
5554,Yellow Banana,2024,847
5555,Equifax,2021,514
5556,Experian,2024,346
5557,Experian,2021,369
5558,Equifax,2023,623
5559,Experian,2021,393
5560,Yellow Banana,2021,539
5561,Equifax,2021,409
5562,Experian,2024,693
5563,Experian,2023,355
5564,Experian,2022,367
5565,Equifax,2021,605
5566,Experian,2021,348
5567,Experian,2023,838
5568,Experian,2022,616
5569,Yellow Banana,2021,800
5570,TransUnion,2020,791
5571,Yellow Banana,2021,794
5572,TransUnion,2023,744
5573,TransUnion,2023,462
5574,Yellow Banana,2022,407
5575,Experian,2022,732
5576,Experian,2022,722
5577,TransUnion,2021,454
5578,Yellow Banana,2021,418
5579,Equifax,2021,462
5580,Equifax,2020,580
5581,TransUnion,2023,585
5582,Yellow Banana,2021,563
5583,Yellow Banana,2023,498
5584,Experian,2020,756
5585,TransUnion,2022,665
5586,Equifax,2023,370
5587,TransUnion,2020,591
5588,Yellow Banana,2021,757
5589,TransUnion,2020,388
5590,Yellow Banana,2023,503
5591,Yellow Banana,2020,795
5592,Equifax,2024,464
5593,Experian,2021,631
5594,Equifax,2020,718
5595,TransUnion,2020,827
5596,Yellow Banana,2023,541
5597,Equifax,2020,339
5598,TransUnion,2020,801
5599,Equifax,2024,690
5600,Yellow Banana,2021,763
5601,TransUnion,2023,503
5602,Equifax,2023,437
5603,TransUnion,2024,716
5604,Equifax,2023,734
5605,Yellow Banana,2021,743
5606,Experian,2022,634
5607,Experian,2022,361
5608,Equifax,2021,702
5609,Experian,2023,706
5610,Experian,2020,350
5611,Yellow Banana,2021,651
5612,Equifax,2022,371
5613,Experian,2020,664
5614,Experian,2021,323
5615,Yellow Banana,2022,829
5616,Equifax,2024,768
5617,Experian,2021,338
5618,Yellow Banana,2024,617
5619,Experian,2024,489
5620,Equifax,2021,427
5621,TransUnion,2023,340
5622,Experian,2023,524
5623,Equifax,2021,460
5624,TransUnion,2023,519
5625,Equifax,2021,699
5626,TransUnion,2024,634
5627,Yellow Banana,2022,644
5628,Equifax,2023,467
5629,TransUnion,2023,795
5630,TransUnion,2023,481
5631,Equifax,2023,475
5632,Equifax,2021,373
5633,Experian,2024,406
5634,TransUnion,2024,394
5635,Yellow Banana,2021,402
5636,Yellow Banana,2021,730
5637,Experian,2024,472
5638,Equifax,2021,418
5639,TransUnion,2024,472
5640,Equifax,2023,841
5641,Equifax,2020,358
5642,TransUnion,2023,833
5643,Experian,2021,402
5644,Experian,2020,328
5645,Experian,2021,379
5646,Experian,2022,806
5647,TransUnion,2022,811
5648,Equifax,2023,665
5649,Experian,2021,536
5650,Experian,2022,641
5651,Experian,2023,578
5652,TransUnion,2023,375
5653,Experian,2021,415
5654,Experian,2022,698
5655,TransUnion,2022,617
5656,TransUnion,2024,782
5657,Experian,2021,536
5658,Equifax,2022,446
5659,Equifax,2021,474
5660,Experian,2024,402
5661,Experian,2021,331
5662,TransUnion,2021,423
5663,TransUnion,2024,764
5664,TransUnion,2022,434
5665,Experian,2022,351
5666,Equifax,2022,341
5667,Yellow Banana,2024,844
5668,Yellow Banana,2021,585
5669,Experian,2021,387
5670,TransUnion,2024,305
5671,TransUnion,2021,375
5672,TransUnion,2024,723
5673,Experian,2023,311
5674,Yellow Banana,2021,325
5675,Experian,2023,850
5676,TransUnion,2024,390
5677,Experian,2024,534
5678,Experian,2021,608
5679,Equifax,2023,385
5680,Experian,2023,744
5681,Yellow Banana,2022,615
5682,Equifax,2022,571
5683,TransUnion,2024,661
5684,Equifax,2024,564
5685,Experian,2022,548
5686,Experian,2020,390
5687,Yellow Banana,2024,445
5688,Yellow Banana,2022,808
5689,TransUnion,2020,411
5690,TransUnion,2020,383
5691,TransUnion,2021,404
5692,Experian,2023,549
5693,Experian,2022,668
5694,Equifax,2020,724
5695,Equifax,2021,445
5696,Yellow Banana,2024,822
5697,TransUnion,2023,605
5698,TransUnion,2021,788
5699,TransUnion,2020,486
5700,Yellow Banana,2020,336
5701,Experian,2021,640
5702,TransUnion,2020,430
5703,Yellow Banana,2023,524
5704,Yellow Banana,2024,797
5705,Experian,2024,529
5706,Experian,2022,686
5707,Yellow Banana,2024,444
5708,Yellow Banana,2024,601
5709,Equifax,2021,742
5710,Equifax,2023,666
5711,Experian,2024,563
5712,Yellow Banana,2023,391
5713,Yellow Banana,2023,680
5714,TransUnion,2020,634
5715,Experian,2021,373
5716,Equifax,2020,762
5717,Equifax,2024,556
5718,TransUnion,2022,398
5719,Yellow Banana,2024,713
5720,Equifax,2024,663
5721,Equifax,2023,556
5722,TransUnion,2020,419
5723,TransUnion,2021,485
5724,TransUnion,2023,604
5725,Experian,2021,815
5726,Experian,2022,410
5727,Equifax,2020,584
5728,Yellow Banana,2021,742
5729,Equifax,2022,347
5730,Experian,2024,386
5731,Experian,2023,383
5732,Yellow Banana,2024,562
5733,Equifax,2021,481
5734,Experian,2022,441
5735,Yellow Banana,2021,755
5736,Equifax,2023,467
5737,Yellow Banana,2024,530
5738,Experian,2021,518
5739,Equifax,2023,666
5740,Experian,2021,626
5741,TransUnion,2023,835
5742,TransUnion,2021,782
5743,Equifax,2023,527
5744,Yellow Banana,2024,335
5745,Experian,2021,805
5746,TransUnion,2024,444
5747,Experian,2022,491
5748,Experian,2020,310
5749,Equifax,2020,734
5750,Experian,2024,433
5751,Yellow Banana,2023,660
5752,Experian,2024,735
5753,Equifax,2022,463
5754,TransUnion,2023,519
5755,TransUnion,2024,386
5756,Equifax,2023,350
5757,Yellow Banana,2023,681
5758,Yellow Banana,2022,735
5759,Experian,2022,665
5760,Equifax,2021,622
5761,Yellow Banana,2020,505
5762,Yellow Banana,2022,384
5763,Equifax,2021,313
5764,TransUnion,2022,734
5765,TransUnion,2022,633
5766,Yellow Banana,2024,327
5767,TransUnion,2021,587
5768,TransUnion,2022,447
5769,Experian,2020,333
5770,TransUnion,2021,320
5771,Yellow Banana,2022,791
5772,TransUnion,2020,612
5773,Equifax,2023,585
5774,Equifax,2021,658
5775,Equifax,2023,313
5776,Equifax,2020,672
5777,TransUnion,2020,363
5778,Yellow Banana,2024,578
5779,Equifax,2023,735
5780,Experian,2020,645
5781,Experian,2020,396
5782,Experian,2023,437
5783,Equifax,2022,359
5784,Equifax,2023,686
5785,Experian,2024,671
5786,Experian,2021,689
5787,Equifax,2023,768
5788,Experian,2022,823
5789,Experian,2022,397
5790,TransUnion,2022,457
5791,Equifax,2021,789
5792,Equifax,2024,838
5793,Experian,2023,740
5794,Yellow Banana,2023,684
5795,Experian,2024,698
5796,TransUnion,2023,648
5797,TransUnion,2022,503
5798,Yellow Banana,2020,474
5799,Experian,2024,794
5800,Equifax,2021,667
5801,Yellow Banana,2023,609
5802,Yellow Banana,2021,470
5803,Equifax,2024,831
5804,Experian,2021,317
5805,Experian,2022,366
5806,Equifax,2021,693
5807,Equifax,2020,796
5808,Equifax,2021,613
5809,Experian,2020,792
5810,Yellow Banana,2023,798
5811,Yellow Banana,2023,383
5812,Experian,2021,491
5813,Equifax,2020,602
5814,Yellow Banana,2024,603
5815,Yellow Banana,2024,469
5816,Equifax,2023,357
5817,Equifax,2021,759
5818,Equifax,2022,792
5819,TransUnion,2021,619
5820,Yellow Banana,2021,738
5821,Yellow Banana,2020,661
5822,Yellow Banana,2024,624
5823,TransUnion,2020,649
5824,TransUnion,2021,462
5825,Equifax,2023,353
5826,Experian,2020,776
5827,Experian,2020,755
5828,TransUnion,2021,451
5829,TransUnion,2024,401
5830,Equifax,2022,758
5831,TransUnion,2023,430
5832,TransUnion,2021,336
5833,Yellow Banana,2020,726
5834,Equifax,2024,389
5835,Equifax,2024,454
5836,Experian,2021,453
5837,Yellow Banana,2024,313
5838,Experian,2022,361
5839,Yellow Banana,2022,600
5840,Yellow Banana,2022,706
5841,Experian,2024,426
5842,Experian,2024,406
5843,Equifax,2021,822
5844,TransUnion,2021,413
5845,Yellow Banana,2021,734
5846,TransUnion,2023,492
5847,Equifax,2024,448
5848,TransUnion,2022,772
5849,Experian,2023,449
5850,TransUnion,2022,481
5851,Experian,2023,732
5852,Yellow Banana,2020,844
5853,Experian,2021,347
5854,Yellow Banana,2023,779
5855,Experian,2020,753
5856,Equifax,2024,479
5857,TransUnion,2024,721
5858,Equifax,2022,328
5859,Yellow Banana,2023,753
5860,Yellow Banana,2021,824
5861,Yellow Banana,2021,801
5862,Experian,2021,746
5863,TransUnion,2020,523
5864,Experian,2023,578
5865,TransUnion,2024,790
5866,Experian,2023,792
5867,Equifax,2021,486
5868,Experian,2023,632
5869,Yellow Banana,2024,400
5870,Yellow Banana,2020,485
5871,Yellow Banana,2023,587
5872,TransUnion,2021,642
5873,Equifax,2023,475
5874,Yellow Banana,2023,723
5875,Experian,2023,597
5876,Equifax,2024,469
5877,Yellow Banana,2021,699
5878,TransUnion,2023,776
5879,Experian,2020,742
5880,Experian,2023,447
5881,Yellow Banana,2021,786
5882,Equifax,2020,346
5883,TransUnion,2022,341
5884,Yellow Banana,2024,318
5885,TransUnion,2024,474
5886,Yellow Banana,2024,722
5887,TransUnion,2020,674
5888,Equifax,2023,698
5889,TransUnion,2020,455
5890,Experian,2021,796
5891,Equifax,2020,752
5892,Experian,2024,384
5893,Equifax,2024,710
5894,Yellow Banana,2022,338
5895,TransUnion,2020,846
5896,TransUnion,2021,632
5897,Experian,2020,636
5898,Equifax,2020,305
5899,Equifax,2024,583
5900,Equifax,2023,747
5901,TransUnion,2024,806
5902,TransUnion,2024,339
5903,TransUnion,2020,823
5904,Equifax,2023,490
5905,Yellow Banana,2020,634
5906,Experian,2023,374
5907,TransUnion,2024,677
5908,Experian,2024,700
5909,Yellow Banana,2023,387
5910,Yellow Banana,2020,371
5911,Yellow Banana,2023,738
5912,Equifax,2022,686
5913,TransUnion,2023,678
5914,TransUnion,2024,724
5915,Experian,2022,503
5916,TransUnion,2022,355
5917,TransUnion,2020,667
5918,Experian,2020,397
5919,TransUnion,2023,544
5920,Yellow Banana,2024,831
5921,Yellow Banana,2021,632
5922,Experian,2023,527
5923,Yellow Banana,2023,613
5924,Experian,2024,642
5925,Yellow Banana,2024,354
5926,TransUnion,2023,685
5927,Yellow Banana,2021,758
5928,Equifax,2022,565
5929,Experian,2023,746
5930,Yellow Banana,2020,659
5931,Equifax,2022,495
5932,Yellow Banana,2023,458
5933,Experian,2020,448
5934,Experian,2023,753
5935,Equifax,2021,628
5936,TransUnion,2022,609
5937,Experian,2020,503
5938,TransUnion,2024,519
5939,Experian,2024,355
5940,Yellow Banana,2024,468
5941,Yellow Banana,2024,459
5942,TransUnion,2021,585
5943,Experian,2024,744
5944,Experian,2020,432
5945,Yellow Banana,2023,393
5946,Yellow Banana,2021,798
5947,TransUnion,2021,365
5948,Yellow Banana,2024,588
5949,Yellow Banana,2024,338
5950,Experian,2024,809
5951,TransUnion,2023,547
5952,Equifax,2024,684
5953,TransUnion,2024,589
5954,TransUnion,2021,686
5955,TransUnion,2022,767
5956,Yellow Banana,2021,512
5957,Yellow Banana,2021,375
5958,Yellow Banana,2023,618
5959,Experian,2021,611
5960,Yellow Banana,2021,499
5961,Experian,2024,611
5962,Experian,2024,732
5963,Yellow Banana,2023,461
5964,Equifax,2022,823
5965,TransUnion,2022,338
5966,TransUnion,2023,711
5967,TransUnion,2021,313
5968,Equifax,2020,759
5969,TransUnion,2023,390
5970,Experian,2020,808
5971,Equifax,2021,791
5972,Equifax,2023,481
5973,Equifax,2024,364
5974,Experian,2024,339
5975,Yellow Banana,2023,824
5976,Equifax,2020,567
5977,Experian,2020,552
5978,Equifax,2023,546
5979,Experian,2024,358
5980,Experian,2021,370
5981,Yellow Banana,2021,338
5982,Equifax,2022,376
5983,TransUnion,2024,432
5984,Experian,2020,637
5985,Yellow Banana,2023,417
5986,Equifax,2021,301
5987,Equifax,2024,560
5988,Yellow Banana,2023,539
5989,Experian,2024,790
5990,Yellow Banana,2021,469
5991,Yellow Banana,2021,332
5992,Yellow Banana,2024,736
5993,Equifax,2022,761
5994,Yellow Banana,2020,617
5995,Yellow Banana,2021,475
5996,Yellow Banana,2024,582
5997,Experian,2021,768
5998,Equifax,2020,548
5999,TransUnion,2021,836
6000,TransUnion,2023,477
6001,TransUnion,2021,356
6002,Yellow Banana,2023,827
6003,Equifax,2024,641
6004,Yellow Banana,2021,742
6005,TransUnion,2023,641
6006,Yellow Banana,2023,702
6007,Yellow Banana,2024,813
6008,Experian,2024,585
6009,Experian,2021,301
6010,Equifax,2020,337
6011,Yellow Banana,2022,604
6012,Yellow Banana,2022,601
6013,Yellow Banana,2023,355
6014,Equifax,2022,558
6015,Yellow Banana,2024,715
6016,Equifax,2021,780
6017,TransUnion,2022,382
6018,Yellow Banana,2024,684
6019,Experian,2021,788
6020,TransUnion,2020,314
6021,Yellow Banana,2021,577
6022,Equifax,2023,683
6023,Yellow Banana,2023,547
6024,Experian,2024,349
6025,Equifax,2022,465
6026,Experian,2020,584
6027,Yellow Banana,2020,388
6028,Experian,2020,725
6029,Experian,2022,646
6030,Yellow Banana,2021,707
6031,Experian,2023,488
