User ID,Agency,Year,Credit Score
9019,Experian,2024,578
9020,Experian,2023,720
9021,TransUnion,2022,618
9022,Experian,2022,754
9023,Equifax,2022,552
9024,Equifax,2020,847
9025,Experian,2024,333
9026,TransUnion,2024,403
9027,Experian,2022,307
9028,Yellow Banana,2020,417
9029,Experian,2023,432
9030,TransUnion,2021,774
9031,Equifax,2021,499
9032,Equifax,2024,361
9033,TransUnion,2020,468
9034,Equifax,2020,702
9035,TransUnion,2023,688
9036,Experian,2024,370
9037,Yellow Banana,2020,821
9038,TransUnion,2024,839
9039,Equifax,2021,643
9040,Experian,2022,524
9041,Equifax,2020,399
9042,Experian,2022,318
9043,Equifax,2022,393
9044,TransUnion,2020,585
9045,Equifax,2020,620
9046,Yellow Banana,2023,654
9047,TransUnion,2022,769
9048,Yellow Banana,2023,782
9049,TransUnion,2024,316
9050,Experian,2024,457
9051,Yellow Banana,2023,512
9052,Yellow Banana,2022,357
9053,Experian,2022,788
9054,Experian,2020,755
9055,Equifax,2023,493
9056,Experian,2020,356
9057,TransUnion,2021,809
9058,TransUnion,2020,841
9059,TransUnion,2022,405
9060,Experian,2023,432
9061,TransUnion,2024,654
9062,TransUnion,2023,662
9063,TransUnion,2024,792
9064,TransUnion,2024,384
9065,Equifax,2021,329
9066,TransUnion,2023,670
9067,Experian,2020,580
9068,TransUnion,2024,649
9069,Experian,2020,335
9070,Yellow Banana,2023,553
9071,TransUnion,2021,473
9072,Yellow Banana,2024,529
9073,TransUnion,2024,765
9074,Experian,2022,487
9075,Yellow Banana,2024,466
9076,Yellow Banana,2023,779
9077,Experian,2022,392
9078,TransUnion,2021,592
9079,Equifax,2024,781
9080,Yellow Banana,2020,764
9081,Yellow Banana,2024,341
9082,Equifax,2020,431
9083,Experian,2024,462
9084,Equifax,2020,829
9085,Experian,2023,538
9086,Equifax,2023,434
9087,Yellow Banana,2021,486
9088,TransUnion,2021,671
9089,TransUnion,2020,682
9090,Yellow Banana,2021,794
9091,Experian,2022,614
9092,TransUnion,2024,612
9093,Experian,2020,819
9094,Yellow Banana,2023,644
9095,Yellow Banana,2022,332
9096,Equifax,2021,367
9097,Equifax,2020,562
9098,Experian,2023,630
9099,Experian,2023,555
9100,Equifax,2022,678
9101,Experian,2021,312
9102,Experian,2021,561
9103,Equifax,2022,340
9104,Experian,2020,521
9105,Experian,2021,706
9106,TransUnion,2021,512
9107,Equifax,2020,406
9108,Yellow Banana,2022,440
9109,Experian,2022,649
9110,Yellow Banana,2022,548
9111,TransUnion,2022,764
9112,Experian,2023,630
9113,TransUnion,2024,749
9114,TransUnion,2024,478
9115,Equifax,2021,762
9116,Yellow Banana,2023,700
9117,Yellow Banana,2023,479
9118,Yellow Banana,2024,672
9119,Experian,2022,496
9120,Yellow Banana,2022,504
9121,Equifax,2023,374
9122,TransUnion,2024,359
9123,TransUnion,2022,558
9124,TransUnion,2023,433
9125,Yellow Banana,2022,479
9126,TransUnion,2020,449
9127,TransUnion,2023,760
9128,Equifax,2020,371
9129,Experian,2022,335
9130,Yellow Banana,2023,790
9131,Equifax,2020,304
9132,Yellow Banana,2020,529
9133,TransUnion,2023,421
9134,Equifax,2023,552
9135,TransUnion,2021,635
9136,Experian,2022,707
9137,Yellow Banana,2021,738
9138,TransUnion,2022,423
9139,TransUnion,2021,485
9140,Yellow Banana,2023,353
9141,Yellow Banana,2022,596
9142,TransUnion,2024,411
9143,Equifax,2024,808
9144,TransUnion,2024,619
9145,Yellow Banana,2021,683
9146,Yellow Banana,2020,600
9147,Equifax,2022,415
9148,TransUnion,2021,417
9149,TransUnion,2024,404
9150,Equifax,2021,732
9151,Yellow Banana,2020,816
9152,Yellow Banana,2024,392
9153,Equifax,2022,377
9154,Yellow Banana,2022,675
9155,Yellow Banana,2022,728
9156,TransUnion,2023,543
9157,Yellow Banana,2020,509
9158,Equifax,2023,530
9159,Experian,2024,724
9160,Experian,2023,442
9161,Equifax,2024,740
9162,Experian,2020,565
9163,Equifax,2021,687
9164,Yellow Banana,2020,529
9165,Equifax,2023,668
9166,Equifax,2021,520
9167,TransUnion,2020,363
9168,Experian,2023,544
9169,Yellow Banana,2022,609
9170,Experian,2023,553
9171,Yellow Banana,2020,668
9172,Experian,2023,652
9173,Yellow Banana,2023,679
9174,Equifax,2023,727
9175,TransUnion,2024,421
9176,TransUnion,2024,748
9177,Yellow Banana,2021,364
9178,Yellow Banana,2021,665
9179,Experian,2024,495
9180,Equifax,2021,506
9181,TransUnion,2020,533
9182,Experian,2022,559
9183,Equifax,2023,485
9184,Experian,2024,372
9185,Yellow Banana,2022,333
9186,Equifax,2023,847
9187,Yellow Banana,2024,574
9188,TransUnion,2023,598
9189,Equifax,2024,716
9190,Yellow Banana,2022,393
9191,TransUnion,2023,434
9192,Experian,2020,519
9193,TransUnion,2024,321
9194,Experian,2022,672
9195,Experian,2024,402
9196,Yellow Banana,2022,301
9197,Equifax,2024,694
9198,TransUnion,2020,608
9199,TransUnion,2021,734
9200,Experian,2022,721
9201,TransUnion,2023,710
9202,TransUnion,2022,411
9203,Equifax,2020,684
9204,Yellow Banana,2020,559
9205,Equifax,2024,622
9206,Equifax,2020,706
9207,Equifax,2020,570
9208,Equifax,2020,637
9209,Yellow Banana,2022,557
9210,TransUnion,2023,580
9211,Equifax,2024,653
9212,Equifax,2023,408
9213,Experian,2021,525
9214,TransUnion,2020,388
9215,TransUnion,2020,659
9216,TransUnion,2023,579
9217,Yellow Banana,2021,727
9218,TransUnion,2023,607
9219,Experian,2021,583
9220,Experian,2024,595
9221,Equifax,2021,505
9222,Experian,2023,531
9223,TransUnion,2021,383
9224,Yellow Banana,2020,432
9225,Experian,2021,733
9226,Equifax,2024,596
9227,Yellow Banana,2023,574
9228,Yellow Banana,2021,730
9229,Yellow Banana,2024,476
9230,Equifax,2021,842
9231,Equifax,2021,438
9232,TransUnion,2022,426
9233,Experian,2023,332
9234,Experian,2023,743
9235,TransUnion,2020,696
9236,TransUnion,2021,534
9237,TransUnion,2023,449
9238,Equifax,2022,353
9239,Yellow Banana,2020,655
9240,Equifax,2024,529
9241,Equifax,2022,640
9242,Equifax,2020,457
9243,Experian,2024,740
9244,Experian,2023,568
9245,Equifax,2023,483
9246,Equifax,2023,651
9247,Equifax,2024,840
9248,Equifax,2020,400
9249,TransUnion,2021,732
9250,Equifax,2021,701
9251,TransUnion,2021,804
9252,Experian,2022,300
9253,TransUnion,2024,468
9254,TransUnion,2021,660
9255,Experian,2020,581
9256,Equifax,2022,825
9257,Equifax,2020,772
9258,Equifax,2024,756
9259,Yellow Banana,2021,588
9260,Equifax,2023,318
9261,Equifax,2022,608
9262,Equifax,2021,425
9263,Yellow Banana,2024,359
9264,TransUnion,2020,449
9265,Experian,2020,339
9266,Experian,2023,430
9267,TransUnion,2021,508
9268,Yellow Banana,2023,406
9269,Equifax,2021,791
9270,Yellow Banana,2023,824
9271,Equifax,2021,682
9272,Yellow Banana,2022,397
9273,TransUnion,2022,809
9274,Equifax,2023,602
9275,TransUnion,2023,780
9276,Experian,2020,407
9277,Equifax,2020,696
9278,Yellow Banana,2020,693
9279,Equifax,2020,774
9280,TransUnion,2021,482
9281,Experian,2024,849
9282,TransUnion,2020,684
9283,TransUnion,2023,733
9284,Yellow Banana,2020,532
9285,Equifax,2024,304
9286,TransUnion,2024,379
9287,Yellow Banana,2024,536
9288,TransUnion,2022,572
9289,Experian,2022,647
9290,Experian,2023,599
9291,Yellow Banana,2024,523
9292,Equifax,2021,716
9293,TransUnion,2022,835
9294,Equifax,2021,504
9295,TransUnion,2021,485
9296,TransUnion,2023,775
9297,Yellow Banana,2020,787
9298,Equifax,2024,567
9299,Yellow Banana,2021,834
9300,Experian,2023,681
9301,TransUnion,2022,816
9302,Experian,2023,730
9303,Experian,2022,807
9304,Experian,2022,699
9305,Equifax,2023,504
9306,TransUnion,2024,813
9307,Equifax,2020,330
9308,Equifax,2021,613
9309,Equifax,2024,672
9310,Equifax,2021,813
9311,Equifax,2022,301
9312,Equifax,2020,734
9313,Experian,2022,817
9314,TransUnion,2020,588
9315,Yellow Banana,2020,478
9316,Experian,2023,353
9317,TransUnion,2021,591
9318,Yellow Banana,2024,848
9319,TransUnion,2024,314
9320,Yellow Banana,2024,473
9321,Equifax,2022,613
9322,Yellow Banana,2020,640
9323,Yellow Banana,2021,738
9324,TransUnion,2022,786
9325,Yellow Banana,2023,302
9326,TransUnion,2021,557
9327,TransUnion,2020,493
9328,TransUnion,2021,447
9329,Experian,2022,676
9330,Equifax,2021,840
9331,Experian,2023,428
9332,Yellow Banana,2023,784
9333,TransUnion,2023,849
9334,Equifax,2024,419
9335,Experian,2021,571
9336,Experian,2020,447
9337,Yellow Banana,2024,528
9338,Yellow Banana,2022,594
9339,Equifax,2021,720
9340,Equifax,2024,713
9341,Yellow Banana,2022,417
9342,Yellow Banana,2022,680
9343,Experian,2021,765
9344,Experian,2024,819
9345,Experian,2020,512
9346,Yellow Banana,2020,544
9347,Experian,2021,653
9348,TransUnion,2024,732
9349,Yellow Banana,2021,827
9350,TransUnion,2022,534
9351,TransUnion,2020,454
9352,Experian,2022,504
9353,Yellow Banana,2023,784
9354,Experian,2023,709
9355,Experian,2021,418
9356,Equifax,2020,355
9357,Equifax,2024,522
9358,Experian,2020,323
9359,Yellow Banana,2022,550
9360,Yellow Banana,2023,355
9361,Equifax,2024,375
9362,Equifax,2023,384
9363,Equifax,2024,676
9364,Equifax,2022,680
9365,Experian,2020,541
9366,Experian,2021,789
9367,Experian,2022,327
9368,Yellow Banana,2021,342
9369,TransUnion,2024,769
9370,Equifax,2024,737
9371,Experian,2023,627
9372,Yellow Banana,2022,627
9373,Equifax,2024,307
9374,TransUnion,2020,682
9375,Equifax,2023,641
9376,Experian,2023,790
9377,Experian,2021,827
9378,Experian,2023,378
9379,Equifax,2020,466
9380,TransUnion,2021,580
9381,Experian,2024,339
9382,Equifax,2020,781
9383,Equifax,2022,388
9384,Yellow Banana,2022,529
9385,Equifax,2023,670
9386,Experian,2022,617
9387,TransUnion,2020,698
9388,Equifax,2022,706
9389,Yellow Banana,2022,502
9390,Yellow Banana,2024,571
9391,Experian,2021,583
9392,Experian,2021,468
9393,TransUnion,2021,497
9394,Experian,2023,632
9395,TransUnion,2020,505
9396,Yellow Banana,2022,715
9397,Equifax,2024,682
9398,Equifax,2023,503
9399,TransUnion,2022,733
9400,TransUnion,2021,303
9401,Equifax,2023,490
9402,Yellow Banana,2024,377
9403,Equifax,2020,623
9404,Equifax,2022,413
9405,Equifax,2023,437
9406,Equifax,2021,475
9407,Yellow Banana,2020,701
9408,Yellow Banana,2022,649
9409,Yellow Banana,2022,818
9410,Experian,2023,664
9411,Experian,2020,785
9412,Equifax,2021,818
9413,Equifax,2020,742
9414,Yellow Banana,2024,838
9415,TransUnion,2022,791
9416,Equifax,2020,565
9417,Yellow Banana,2020,360
9418,TransUnion,2021,761
9419,Yellow Banana,2023,618
9420,Yellow Banana,2022,439
9421,TransUnion,2021,605
9422,Yellow Banana,2020,411
9423,Yellow Banana,2020,746
9424,Yellow Banana,2024,726
9425,Experian,2022,353
9426,TransUnion,2020,333
9427,Experian,2024,677
9428,Equifax,2022,416
9429,Yellow Banana,2023,315
9430,Equifax,2024,332
9431,TransUnion,2024,515
9432,Yellow Banana,2021,817
9433,Equifax,2022,487
9434,Yellow Banana,2024,437
9435,Yellow Banana,2024,501
9436,Experian,2022,672
9437,Equifax,2021,782
9438,TransUnion,2024,583
9439,Yellow Banana,2023,708
9440,TransUnion,2024,625
9441,Experian,2023,554
9442,TransUnion,2023,442
9443,Experian,2024,694
9444,TransUnion,2020,594
9445,Equifax,2023,337
9446,Experian,2023,666
9447,Experian,2022,578
9448,Yellow Banana,2020,400
9449,Yellow Banana,2020,625
9450,Yellow Banana,2024,449
9451,Equifax,2021,672
9452,Equifax,2023,669
9453,Experian,2023,412
9454,Equifax,2022,794
9455,Yellow Banana,2020,402
9456,Yellow Banana,2023,650
9457,Experian,2023,450
9458,Yellow Banana,2021,512
9459,Yellow Banana,2020,402
9460,Experian,2020,316
9461,TransUnion,2023,402
9462,TransUnion,2022,837
9463,Experian,2021,651
9464,TransUnion,2022,833
9465,Yellow Banana,2022,332
9466,Equifax,2020,612
9467,Experian,2020,446
9468,Equifax,2020,548
9469,Equifax,2022,427
9470,Yellow Banana,2024,436
9471,Yellow Banana,2020,850
9472,Yellow Banana,2021,767
9473,Equifax,2020,471
9474,Equifax,2020,580
9475,TransUnion,2022,785
9476,Experian,2023,358
9477,TransUnion,2021,392
9478,Yellow Banana,2021,379
9479,Experian,2021,410
9480,Experian,2020,340
9481,Experian,2021,536
9482,Experian,2022,537
9483,Yellow Banana,2021,308
9484,Yellow Banana,2022,701
9485,TransUnion,2024,755
9486,TransUnion,2024,303
9487,Equifax,2021,658
9488,Experian,2024,736
9489,Equifax,2021,788
9490,Yellow Banana,2023,769
9491,Yellow Banana,2021,842
9492,Equifax,2020,761
9493,Equifax,2021,751
9494,Yellow Banana,2024,635
9495,Equifax,2024,513
9496,Experian,2021,393
9497,Equifax,2021,828
9498,Experian,2022,351
9499,Experian,2021,797
9500,Equifax,2022,568
9501,Yellow Banana,2020,426
9502,Yellow Banana,2020,816
9503,TransUnion,2022,340
9504,Equifax,2023,796
9505,Yellow Banana,2020,659
9506,TransUnion,2024,793
9507,Yellow Banana,2021,462
9508,Yellow Banana,2021,417
9509,Yellow Banana,2024,657
9510,Experian,2023,501
9511,Equifax,2024,674
9512,Equifax,2022,450
9513,Yellow Banana,2023,315
9514,TransUnion,2024,607
9515,Yellow Banana,2023,617
9516,TransUnion,2024,798
9517,Yellow Banana,2020,375
9518,Equifax,2024,417
9519,TransUnion,2024,554
9520,Yellow Banana,2023,570
9521,Experian,2021,427
9522,Experian,2022,439
9523,TransUnion,2021,789
9524,TransUnion,2024,414
9525,Yellow Banana,2023,811
9526,Yellow Banana,2022,817
9527,Equifax,2021,624
9528,Yellow Banana,2023,543
9529,Equifax,2023,728
9530,Equifax,2023,556
9531,TransUnion,2023,778
9532,TransUnion,2022,755
9533,TransUnion,2023,458
9534,Equifax,2024,789
9535,Equifax,2022,604
9536,TransUnion,2023,475
9537,Experian,2021,765
9538,Equifax,2023,822
9539,Equifax,2022,834
9540,Yellow Banana,2020,644
9541,Experian,2020,559
9542,TransUnion,2020,760
9543,TransUnion,2023,398
9544,TransUnion,2024,666
9545,TransUnion,2020,602
9546,Yellow Banana,2021,567
9547,Equifax,2021,715
9548,Yellow Banana,2021,628
9549,TransUnion,2021,312
9550,TransUnion,2020,770
9551,Experian,2024,696
9552,TransUnion,2022,727
9553,TransUnion,2021,644
9554,Experian,2020,770
9555,Equifax,2024,766
9556,Experian,2023,605
9557,Equifax,2023,734
9558,TransUnion,2022,740
9559,Experian,2023,430
9560,Equifax,2022,469
9561,Experian,2020,575
9562,TransUnion,2021,765
9563,Yellow Banana,2023,491
9564,Yellow Banana,2024,642
9565,Yellow Banana,2023,546
9566,TransUnion,2024,776
9567,Equifax,2024,684
9568,Equifax,2020,778
9569,Yellow Banana,2023,603
9570,TransUnion,2024,683
9571,Yellow Banana,2020,533
9572,TransUnion,2024,774
9573,Yellow Banana,2024,544
9574,Yellow Banana,2023,561
9575,Equifax,2024,365
9576,Yellow Banana,2022,645
9577,Equifax,2020,520
9578,Yellow Banana,2023,794
9579,TransUnion,2024,318
9580,Equifax,2023,438
9581,Experian,2023,810
9582,Equifax,2024,715
9583,Yellow Banana,2024,419
9584,Experian,2023,442
9585,TransUnion,2021,837
9586,TransUnion,2022,787
9587,Yellow Banana,2020,820
9588,Yellow Banana,2020,635
9589,Yellow Banana,2024,528
9590,Equifax,2023,350
9591,Equifax,2024,564
9592,Yellow Banana,2021,512
9593,Equifax,2022,756
9594,Experian,2023,307
9595,TransUnion,2024,638
9596,TransUnion,2023,828
9597,Experian,2023,706
9598,Yellow Banana,2022,478
9599,Equifax,2023,741
9600,Yellow Banana,2024,777
9601,Equifax,2024,392
9602,Equifax,2023,646
9603,Yellow Banana,2022,324
9604,TransUnion,2023,566
9605,Experian,2023,356
9606,TransUnion,2020,611
9607,Experian,2021,591
9608,TransUnion,2021,352
9609,Yellow Banana,2023,787
9610,Yellow Banana,2022,310
9611,Yellow Banana,2021,647
9612,Yellow Banana,2023,611
9613,Equifax,2021,661
9614,Yellow Banana,2020,821
9615,Equifax,2023,815
9616,Yellow Banana,2021,626
9617,TransUnion,2021,750
9618,Equifax,2022,733
9619,TransUnion,2021,773
9620,Equifax,2024,743
9621,Equifax,2022,318
9622,Yellow Banana,2021,595
9623,Experian,2021,557
9624,Experian,2020,432
9625,Equifax,2020,723
9626,Yellow Banana,2020,427
9627,Equifax,2024,446
9628,TransUnion,2023,602
9629,TransUnion,2024,489
9630,Experian,2023,819
9631,Yellow Banana,2023,524
9632,Yellow Banana,2020,352
9633,Equifax,2023,432
9634,Experian,2024,579
9635,Experian,2023,319
9636,TransUnion,2021,580
9637,Experian,2020,536
9638,TransUnion,2021,748
9639,Equifax,2021,798
9640,Experian,2022,623
9641,Experian,2022,343
9642,TransUnion,2022,398
9643,Yellow Banana,2021,778
9644,TransUnion,2021,686
9645,Yellow Banana,2024,831
9646,TransUnion,2021,378
9647,Yellow Banana,2022,538
9648,Experian,2022,530
9649,Equifax,2020,787
9650,Equifax,2024,822
9651,Yellow Banana,2023,813
9652,Equifax,2022,708
9653,Experian,2020,628
9654,TransUnion,2024,506
9655,Equifax,2023,797
9656,Experian,2022,661
9657,Equifax,2022,416
9658,Yellow Banana,2021,470
9659,Equifax,2020,309
9660,Yellow Banana,2021,328
9661,Yellow Banana,2024,464
9662,Equifax,2022,330
9663,TransUnion,2020,310
9664,TransUnion,2024,841
9665,Experian,2023,602
9666,Yellow Banana,2022,751
9667,Equifax,2023,578
9668,TransUnion,2023,696
9669,Equifax,2023,537
9670,Equifax,2020,414
9671,TransUnion,2021,551
9672,Yellow Banana,2020,694
9673,Experian,2021,787
9674,Experian,2021,704
9675,Yellow Banana,2023,697
9676,Experian,2021,545
9677,TransUnion,2021,512
9678,Yellow Banana,2021,529
9679,Experian,2024,561
9680,Yellow Banana,2021,732
9681,Yellow Banana,2023,793
9682,TransUnion,2024,411
9683,Yellow Banana,2023,361
9684,Experian,2024,465
9685,Experian,2021,468
9686,Yellow Banana,2022,614
9687,Equifax,2023,319
9688,Yellow Banana,2022,658
9689,Experian,2020,830
9690,Experian,2020,660
9691,Equifax,2022,328
9692,TransUnion,2023,814
9693,Experian,2024,667
9694,Equifax,2020,818
9695,Yellow Banana,2022,626
9696,Equifax,2022,792
9697,Equifax,2022,730
9698,Equifax,2024,541
9699,Experian,2024,635
9700,Equifax,2021,360
9701,Yellow Banana,2024,561
9702,Equifax,2022,391
9703,Equifax,2021,462
9704,TransUnion,2024,398
9705,Yellow Banana,2022,642
9706,Experian,2023,371
9707,Equifax,2024,306
9708,Yellow Banana,2020,307
9709,TransUnion,2021,819
9710,Equifax,2022,621
9711,Yellow Banana,2022,473
9712,Yellow Banana,2021,339
9713,Equifax,2022,627
9714,TransUnion,2021,802
9715,Experian,2022,785
9716,Experian,2020,784
9717,Equifax,2022,432
9718,Equifax,2021,667
9719,Equifax,2022,377
9720,TransUnion,2023,701
9721,TransUnion,2024,722
9722,Yellow Banana,2022,701
9723,Yellow Banana,2021,611
9724,TransUnion,2022,551
9725,Equifax,2024,812
9726,Equifax,2023,522
9727,Yellow Banana,2023,558
9728,Yellow Banana,2024,522
9729,Yellow Banana,2020,765
9730,Equifax,2024,619
9731,Yellow Banana,2022,337
9732,TransUnion,2021,738
9733,Equifax,2021,359
9734,Equifax,2024,413
9735,Equifax,2022,722
9736,Experian,2021,684
9737,Experian,2024,510
9738,TransUnion,2020,574
9739,TransUnion,2021,484
9740,Yellow Banana,2021,577
9741,Equifax,2023,326
9742,Experian,2023,704
9743,Yellow Banana,2024,352
9744,Yellow Banana,2021,539
9745,Equifax,2023,581
9746,Yellow Banana,2023,772
9747,Yellow Banana,2021,392
9748,Yellow Banana,2020,376
9749,Experian,2020,499
9750,Yellow Banana,2020,392
9751,Equifax,2020,511
9752,TransUnion,2021,554
9753,TransUnion,2022,503
9754,Yellow Banana,2023,790
9755,Yellow Banana,2024,801
9756,Yellow Banana,2021,461
9757,Yellow Banana,2020,613
9758,Experian,2024,435
9759,Equifax,2020,383
9760,Experian,2021,832
9761,Experian,2024,442
9762,Equifax,2021,696
9763,Equifax,2023,784
9764,Equifax,2020,846
9765,Equifax,2021,619
9766,Experian,2020,578
9767,Experian,2020,567
9768,Yellow Banana,2024,780
9769,Equifax,2020,403
9770,Equifax,2020,522
9771,Yellow Banana,2020,594
9772,Equifax,2020,492
9773,TransUnion,2024,741
9774,Experian,2021,374
9775,Yellow Banana,2024,655
9776,Experian,2024,754
9777,Experian,2021,592
9778,Yellow Banana,2020,330
9779,TransUnion,2024,594
9780,Yellow Banana,2023,703
9781,Yellow Banana,2023,418
9782,Equifax,2022,532
9783,Yellow Banana,2023,320
9784,Equifax,2021,549
9785,Yellow Banana,2023,789
9786,Yellow Banana,2021,416
9787,Equifax,2023,303
9788,Experian,2024,840
9789,Yellow Banana,2022,675
9790,TransUnion,2022,527
9791,Equifax,2020,822
9792,Equifax,2021,702
9793,Experian,2022,734
9794,TransUnion,2022,684
9795,Yellow Banana,2023,511
9796,TransUnion,2022,668
9797,TransUnion,2022,621
9798,Equifax,2024,723
9799,Yellow Banana,2024,646
9800,Experian,2020,427
9801,Equifax,2024,581
9802,Yellow Banana,2022,528
9803,Equifax,2024,301
9804,Experian,2024,304
9805,Equifax,2024,677
9806,Experian,2020,343
9807,Yellow Banana,2023,790
9808,Yellow Banana,2024,485
9809,TransUnion,2024,324
9810,Equifax,2023,652
9811,Equifax,2021,598
9812,Yellow Banana,2020,804
9813,Equifax,2021,461
9814,Yellow Banana,2021,660
9815,TransUnion,2023,455
9816,Yellow Banana,2024,306
9817,Equifax,2024,691
9818,TransUnion,2024,430
9819,Equifax,2023,624
9820,Yellow Banana,2024,387
9821,TransUnion,2020,605
9822,Equifax,2023,455
9823,TransUnion,2023,608
9824,Equifax,2023,352
9825,Experian,2022,627
9826,Experian,2024,397
9827,TransUnion,2024,744
9828,Equifax,2020,512
9829,Equifax,2020,504
9830,Equifax,2022,558
9831,Experian,2024,530
9832,Equifax,2023,543
9833,TransUnion,2024,818
9834,Equifax,2024,554
9835,Yellow Banana,2024,493
9836,Experian,2021,453
9837,Experian,2022,799
9838,TransUnion,2021,519
9839,Yellow Banana,2020,708
9840,Yellow Banana,2021,718
9841,TransUnion,2024,454
9842,Yellow Banana,2023,638
9843,Equifax,2023,810
9844,Yellow Banana,2023,706
9845,Yellow Banana,2024,376
9846,Equifax,2023,679
9847,TransUnion,2022,478
9848,Equifax,2020,829
9849,Equifax,2020,737
9850,Equifax,2024,571
9851,TransUnion,2022,497
9852,TransUnion,2022,822
9853,Yellow Banana,2022,440
9854,Yellow Banana,2023,315
9855,Yellow Banana,2021,363
9856,Experian,2024,398
9857,Yellow Banana,2022,674
9858,TransUnion,2024,666
9859,Equifax,2023,515
9860,Equifax,2021,708
9861,TransUnion,2022,562
9862,TransUnion,2023,315
9863,Yellow Banana,2022,470
9864,Equifax,2022,543
9865,Yellow Banana,2023,573
9866,Experian,2022,536
9867,Yellow Banana,2020,425
9868,Experian,2021,335
9869,Yellow Banana,2020,751
9870,Yellow Banana,2024,407
9871,Equifax,2023,604
9872,Equifax,2023,407
9873,Yellow Banana,2023,797
9874,Yellow Banana,2022,762
9875,TransUnion,2022,671
9876,Equifax,2021,684
9877,Experian,2021,530
9878,Experian,2021,735
9879,Experian,2024,719
9880,Yellow Banana,2024,400
9881,Yellow Banana,2024,724
9882,Equifax,2020,672
9883,Equifax,2021,624
9884,TransUnion,2021,523
9885,Yellow Banana,2020,483
9886,Equifax,2021,825
9887,Equifax,2024,391
9888,Yellow Banana,2024,729
9889,Experian,2022,523
9890,TransUnion,2023,823
9891,TransUnion,2021,514
9892,TransUnion,2021,411
9893,Equifax,2023,362
9894,Yellow Banana,2023,696
9895,Experian,2022,521
9896,Experian,2024,751
9897,TransUnion,2022,720
9898,Yellow Banana,2022,479
9899,TransUnion,2023,681
9900,Yellow Banana,2020,678
9901,Experian,2021,301
9902,Equifax,2021,407
9903,TransUnion,2024,482
9904,Yellow Banana,2022,633
9905,Equifax,2024,840
9906,TransUnion,2020,787
9907,TransUnion,2021,738
9908,Experian,2022,450
9909,TransUnion,2022,406
9910,Yellow Banana,2021,744
9911,Experian,2022,696
9912,Yellow Banana,2021,515
9913,TransUnion,2021,348
9914,Yellow Banana,2021,646
9915,Equifax,2021,533
9916,Experian,2023,591
9917,TransUnion,2021,689
9918,Yellow Banana,2021,547
9919,TransUnion,2024,781
9920,Experian,2024,786
9921,Experian,2021,776
9922,TransUnion,2020,630
9923,Yellow Banana,2021,336
9924,TransUnion,2021,694
9925,TransUnion,2022,673
9926,Yellow Banana,2021,842
9927,Yellow Banana,2023,781
9928,Experian,2021,354
9929,Yellow Banana,2022,709
9930,Yellow Banana,2023,480
9931,Experian,2022,564
9932,Experian,2024,808
9933,Equifax,2021,699
9934,Yellow Banana,2021,358
9935,Equifax,2024,795
9936,TransUnion,2023,349
9937,Yellow Banana,2024,340
9938,TransUnion,2020,560
9939,TransUnion,2022,418
9940,Experian,2024,304
9941,Experian,2020,512
9942,Equifax,2020,591
9943,Experian,2020,313
9944,TransUnion,2024,650
9945,TransUnion,2024,613
9946,Yellow Banana,2021,530
9947,Experian,2022,757
9948,Experian,2020,582
9949,Experian,2020,476
9950,Equifax,2022,788
9951,Experian,2022,817
9952,Equifax,2023,576
9953,Experian,2021,771
9954,Yellow Banana,2023,786
9955,Experian,2020,722
9956,Experian,2022,338
9957,Equifax,2021,300
9958,Yellow Banana,2021,842
9959,TransUnion,2020,667
9960,TransUnion,2020,441
9961,TransUnion,2023,752
9962,Experian,2021,841
9963,Yellow Banana,2021,430
9964,Equifax,2024,745
9965,Yellow Banana,2023,466
9966,Equifax,2023,445
9967,Equifax,2024,473
9968,Experian,2022,343
9969,Yellow Banana,2023,301
9970,Equifax,2021,701
9971,Yellow Banana,2021,749
9972,Equifax,2023,438
9973,Experian,2023,773
9974,Experian,2023,528
9975,Equifax,2021,693
9976,TransUnion,2021,563
9977,Experian,2024,360
9978,TransUnion,2024,744
9979,TransUnion,2024,540
9980,TransUnion,2021,844
9981,Experian,2021,643
9982,Yellow Banana,2022,702
9983,TransUnion,2023,512
9984,Experian,2020,542
9985,TransUnion,2024,534
9986,Equifax,2021,833
9987,TransUnion,2022,308
9988,Equifax,2024,432
9989,Yellow Banana,2024,436
9990,Experian,2023,806
9991,Yellow Banana,2022,400
9992,Equifax,2020,535
9993,Equifax,2024,740
9994,Yellow Banana,2024,397
9995,Equifax,2024,769
9996,Equifax,2022,426
9997,TransUnion,2022,782
9998,Equifax,2024,477
9999,Experian,2023,712
10000,TransUnion,2020,748
10001,Experian,2021,788
10002,Equifax,2020,535
10003,Equifax,2023,771
10004,Experian,2021,796
10005,TransUnion,2020,348
10006,Equifax,2021,667
10007,Yellow Banana,2024,796
10008,Experian,2022,811
10009,Experian,2020,618
10010,Experian,2023,822
10011,TransUnion,2023,677
10012,Yellow Banana,2024,659
10013,TransUnion,2020,760
10014,Experian,2024,756
10015,Yellow Banana,2024,612
10016,Yellow Banana,2020,367
10017,Yellow Banana,2024,391
10018,Yellow Banana,2022,819
10019,TransUnion,2023,748
10020,Yellow Banana,2021,368
10021,Equifax,2020,392
10022,Yellow Banana,2023,833
10023,Equifax,2022,463
10024,TransUnion,2023,820
10025,Yellow Banana,2024,452
10026,Equifax,2023,701
10027,Experian,2024,490
10028,Equifax,2024,605
